Date,Open,High,Low,Close,Volume,None
2022-06-01T09:23:00+0530,262.75,262.75,260.4,260.4,10924,0
2022-06-01T09:24:00+0530,261.0,261.75,260.7,261.6,1040,0
2022-06-01T09:25:00+0530,261.6,262.2,260.8,261.5,5721,0
2022-06-01T09:26:00+0530,261.75,261.95,261.15,261.35,3360,0
2022-06-01T09:27:00+0530,261.05,261.8,261.05,261.6,730,0
2022-06-01T09:28:00+0530,261.5,261.7,260.3,260.8,4973,0
2022-06-01T09:29:00+0530,260.8,261.7,260.5,261.35,1234,0
2022-06-01T09:30:00+0530,261.35,261.4,261.2,261.25,1277,0
2022-06-01T09:31:00+0530,261.3,261.4,261.0,261.4,2423,0
2022-06-01T09:32:00+0530,261.15,261.9,261.15,261.9,1480,0
2022-06-01T09:33:00+0530,261.95,261.95,261.6,261.9,764,0
2022-06-01T09:34:00+0530,261.9,261.9,261.65,261.7,1251,0
2022-06-01T09:35:00+0530,261.65,262.0,261.65,262.0,674,0
2022-06-01T09:36:00+0530,261.8,262.0,261.7,261.85,2101,0
2022-06-01T09:37:00+0530,261.9,261.9,261.65,261.7,835,0
2022-06-01T09:38:00+0530,261.7,261.75,261.25,261.75,2337,0
2022-06-01T09:39:00+0530,261.75,261.75,261.0,261.0,2794,0
2022-06-01T09:40:00+0530,261.0,261.1,259.75,259.95,5887,0
2022-06-01T09:41:00+0530,259.95,259.95,259.45,259.95,2211,0
2022-06-01T09:42:00+0530,260.0,260.5,259.95,260.5,1053,0
2022-06-01T09:43:00+0530,260.5,261.35,260.5,261.35,1929,0
2022-06-01T09:44:00+0530,261.35,261.4,261.05,261.3,1466,0
2022-06-01T09:45:00+0530,261.3,261.3,260.8,261.0,1300,0
2022-06-01T09:46:00+0530,261.0,261.2,260.85,260.9,173,0
2022-06-01T09:47:00+0530,260.9,261.15,260.9,261.0,197,0
2022-06-01T09:48:00+0530,261.0,261.0,260.45,260.7,1471,0
2022-06-01T09:49:00+0530,260.7,260.9,260.7,260.7,113,0
2022-06-01T09:50:00+0530,260.5,261.5,260.35,261.5,1648,0
2022-06-01T09:51:00+0530,261.5,261.5,261.0,261.0,258,0
2022-06-01T09:52:00+0530,261.0,261.4,260.65,261.4,3605,0
2022-06-01T09:53:00+0530,261.35,261.35,260.9,260.9,790,0
2022-06-01T09:54:00+0530,260.9,261.05,260.8,261.05,233,0
2022-06-01T09:55:00+0530,261.1,261.1,260.8,260.85,220,0
2022-06-01T09:56:00+0530,260.85,260.85,260.25,260.25,870,0
2022-06-01T09:57:00+0530,260.4,260.65,260.25,260.65,716,0
2022-06-01T09:58:00+0530,260.65,260.8,260.4,260.7,1367,0
2022-06-01T09:59:00+0530,260.7,260.7,260.55,260.7,101,0
2022-06-01T10:00:00+0530,260.7,260.7,260.55,260.7,550,0
2022-06-01T10:01:00+0530,260.7,260.7,260.55,260.7,132,0
2022-06-01T10:02:00+0530,260.7,260.9,260.7,260.85,497,0
2022-06-01T10:03:00+0530,260.85,260.85,260.55,260.55,358,0
2022-06-01T10:04:00+0530,260.55,260.65,260.4,260.65,502,0
2022-06-01T10:05:00+0530,260.65,260.65,260.3,260.3,981,0
2022-06-01T10:06:00+0530,260.2,260.55,260.05,260.35,1942,0
2022-06-01T10:07:00+0530,260.35,260.4,260.3,260.3,240,0
2022-06-01T10:08:00+0530,260.3,260.3,260.0,260.0,544,0
2022-06-01T10:09:00+0530,260.0,260.5,260.0,260.5,102,0
2022-06-01T10:10:00+0530,260.5,260.5,260.5,260.5,321,0
2022-06-01T10:11:00+0530,260.5,260.75,260.5,260.75,100,0
2022-06-01T10:12:00+0530,260.75,260.75,260.4,260.4,353,0
2022-06-01T10:13:00+0530,260.4,260.75,260.4,260.75,398,0
2022-06-01T10:14:00+0530,260.75,260.95,260.75,260.95,329,0
2022-06-01T10:15:00+0530,261.05,261.7,261.05,261.35,2231,0
2022-06-01T10:16:00+0530,261.35,261.95,261.3,261.6,1455,0
2022-06-01T10:17:00+0530,261.6,261.6,261.3,261.3,568,0
2022-06-01T10:18:00+0530,262.0,262.0,261.55,261.55,2023,0
2022-06-01T10:19:00+0530,262.0,262.0,261.75,262.0,1771,0
2022-06-01T10:20:00+0530,262.0,262.25,261.85,262.0,1760,0
2022-06-01T10:21:00+0530,262.0,262.5,262.0,262.35,1259,0
2022-06-01T10:22:00+0530,262.35,262.5,262.25,262.5,23,0
2022-06-01T10:23:00+0530,262.5,262.75,262.5,262.5,761,0
2022-06-01T10:24:00+0530,262.5,262.5,262.25,262.5,677,0
2022-06-01T10:25:00+0530,262.5,262.5,262.25,262.5,96,0
2022-06-01T10:26:00+0530,262.5,262.5,262.3,262.3,415,0
2022-06-01T10:27:00+0530,262.3,262.45,262.3,262.45,101,0
2022-06-01T10:28:00+0530,262.45,262.45,262.25,262.25,152,0
2022-06-01T10:29:00+0530,262.25,262.25,262.25,262.25,2,0
2022-06-01T10:30:00+0530,262.25,262.25,262.0,262.25,332,0
2022-06-01T10:31:00+0530,262.25,262.25,262.2,262.2,47,0
2022-06-01T10:32:00+0530,262.2,262.4,262.0,262.3,667,0
2022-06-01T10:33:00+0530,262.3,262.3,261.55,261.55,1413,0
2022-06-01T10:34:00+0530,261.55,262.0,261.55,262.0,418,0
2022-06-01T10:35:00+0530,261.75,261.9,261.6,261.65,1466,0
2022-06-01T10:36:00+0530,261.65,262.05,261.65,262.0,431,0
2022-06-01T10:37:00+0530,262.0,262.0,261.9,261.9,322,0
2022-06-01T10:38:00+0530,261.75,262.0,261.6,261.65,905,0
2022-06-01T10:39:00+0530,261.65,261.9,261.65,261.9,301,0
2022-06-01T10:40:00+0530,261.9,262.2,261.9,262.1,839,0
2022-06-01T10:41:00+0530,262.1,262.1,261.9,262.1,32,0
2022-06-01T10:42:00+0530,262.1,262.1,261.7,261.7,96,0
2022-06-01T10:43:00+0530,261.7,261.75,261.35,261.35,466,0
2022-06-01T10:44:00+0530,261.35,261.35,261.25,261.25,49,0
2022-06-01T10:45:00+0530,261.25,261.5,261.15,261.15,1037,0
2022-06-01T10:46:00+0530,261.15,261.35,261.15,261.35,4,0
2022-06-01T10:47:00+0530,261.35,261.45,261.3,261.3,76,0
2022-06-01T10:48:00+0530,261.45,261.5,261.3,261.5,74,0
2022-06-01T10:49:00+0530,261.2,261.2,261.15,261.15,355,0
2022-06-01T10:50:00+0530,261.15,261.15,261.15,261.15,33,0
2022-06-01T10:51:00+0530,261.15,261.15,261.15,261.15,5,0
2022-06-01T10:52:00+0530,261.15,261.15,261.15,261.15,0,0
2022-06-01T10:53:00+0530,261.3,261.5,261.15,261.4,503,0
2022-06-01T10:54:00+0530,261.3,261.3,261.1,261.25,1286,0
2022-06-01T10:55:00+0530,261.25,261.25,261.05,261.1,127,0
2022-06-01T10:56:00+0530,261.05,261.1,261.05,261.1,464,0
2022-06-01T10:57:00+0530,261.1,261.35,261.1,261.35,348,0
2022-06-01T10:58:00+0530,261.35,261.45,261.35,261.45,50,0
2022-06-01T10:59:00+0530,261.45,261.5,261.15,261.15,5,0
2022-06-01T11:00:00+0530,261.15,261.35,261.15,261.35,337,0
2022-06-01T11:01:00+0530,261.35,261.75,261.35,261.75,450,0
2022-06-01T11:02:00+0530,261.55,261.75,261.55,261.7,503,0
2022-06-01T11:03:00+0530,261.7,261.8,261.45,261.5,874,0
2022-06-01T11:04:00+0530,261.5,261.5,261.5,261.5,0,0
2022-06-01T11:05:00+0530,261.5,261.5,261.3,261.3,226,0
2022-06-01T11:06:00+0530,261.3,261.45,261.3,261.45,11,0
2022-06-01T11:07:00+0530,261.45,261.45,261.4,261.4,10,0
2022-06-01T11:08:00+0530,261.45,261.5,261.4,261.4,248,0
2022-06-01T11:09:00+0530,261.4,261.4,261.0,261.0,1027,0
2022-06-01T11:10:00+0530,261.0,261.0,261.0,261.0,0,0
2022-06-01T11:11:00+0530,261.25,261.25,261.1,261.25,18,0
2022-06-01T11:12:00+0530,261.25,261.25,261.0,261.0,600,0
2022-06-01T11:13:00+0530,261.0,261.0,261.0,261.0,122,0
2022-06-01T11:14:00+0530,261.0,261.0,260.9,260.9,32,0
2022-06-01T11:15:00+0530,261.0,261.0,260.85,261.0,227,0
2022-06-01T11:16:00+0530,261.0,261.0,261.0,261.0,35,0
2022-06-01T11:17:00+0530,260.7,260.75,260.5,260.75,225,0
2022-06-01T11:18:00+0530,260.75,260.75,260.5,260.55,125,0
2022-06-01T11:19:00+0530,260.55,260.85,260.5,260.85,266,0
2022-06-01T11:20:00+0530,260.85,260.9,260.7,260.9,1067,0
2022-06-01T11:21:00+0530,260.9,260.9,260.5,260.5,1328,0
2022-06-01T11:22:00+0530,260.5,260.7,260.5,260.7,5,0
2022-06-01T11:23:00+0530,260.7,260.8,260.35,260.8,669,0
2022-06-01T11:24:00+0530,260.8,260.8,260.75,260.8,86,0
2022-06-01T11:25:00+0530,260.85,260.85,260.35,260.45,786,0
2022-06-01T11:26:00+0530,260.45,260.45,260.3,260.3,118,0
2022-06-01T11:27:00+0530,260.3,260.45,260.3,260.45,499,0
2022-06-01T11:28:00+0530,260.45,260.6,260.45,260.55,254,0
2022-06-01T11:29:00+0530,260.55,260.55,260.4,260.4,286,0
2022-06-01T11:30:00+0530,260.4,260.45,260.4,260.4,105,0
2022-06-01T11:31:00+0530,260.5,260.5,260.4,260.4,215,0
2022-06-01T11:32:00+0530,260.4,260.5,260.4,260.5,266,0
2022-06-01T11:33:00+0530,260.5,260.5,260.4,260.4,483,0
2022-06-01T11:34:00+0530,260.4,260.7,260.4,260.5,289,0
2022-06-01T11:35:00+0530,260.5,260.7,260.45,260.7,52,0
2022-06-01T11:36:00+0530,260.7,260.7,260.7,260.7,22,0
2022-06-01T11:37:00+0530,260.7,260.7,260.45,260.45,60,0
2022-06-01T11:38:00+0530,260.45,260.7,260.45,260.7,9,0
2022-06-01T11:39:00+0530,260.7,260.8,260.4,260.75,769,0
2022-06-01T11:40:00+0530,260.75,260.75,260.45,260.6,108,0
2022-06-01T11:41:00+0530,260.35,260.65,260.35,260.65,246,0
2022-06-01T11:42:00+0530,260.65,260.65,259.6,259.6,2252,0
2022-06-01T11:43:00+0530,259.6,259.8,259.6,259.6,862,0
2022-06-01T11:44:00+0530,259.05,259.4,259.05,259.2,2229,0
2022-06-01T11:45:00+0530,259.2,259.5,259.05,259.35,666,0
2022-06-01T11:46:00+0530,259.35,259.5,259.1,259.15,234,0
2022-06-01T11:47:00+0530,259.15,260.95,259.15,260.4,5466,0
2022-06-01T11:48:00+0530,260.4,261.5,260.4,261.5,971,0
2022-06-01T11:49:00+0530,261.5,261.5,260.8,260.8,79,0
2022-06-01T11:50:00+0530,260.8,261.0,260.8,261.0,135,0
2022-06-01T11:51:00+0530,261.05,261.1,261.0,261.0,400,0
2022-06-01T11:52:00+0530,261.0,261.1,261.0,261.1,306,0
2022-06-01T11:53:00+0530,261.1,261.1,261.0,261.0,94,0
2022-06-01T11:54:00+0530,261.0,261.1,261.0,261.1,185,0
2022-06-01T11:55:00+0530,261.1,261.1,260.45,260.45,646,0
2022-06-01T11:56:00+0530,260.45,260.6,260.45,260.55,255,0
2022-06-01T11:57:00+0530,260.55,260.6,259.85,259.85,204,0
2022-06-01T11:58:00+0530,259.75,259.75,259.45,259.45,729,0
2022-06-01T11:59:00+0530,259.45,262.5,259.2,262.0,11496,0
2022-06-01T12:00:00+0530,262.0,262.0,261.4,261.75,1252,0
2022-06-01T12:01:00+0530,261.75,261.75,261.0,261.5,2669,0
2022-06-01T12:02:00+0530,261.55,261.55,261.15,261.2,142,0
2022-06-01T12:03:00+0530,261.2,261.2,261.2,261.2,0,0
2022-06-01T12:04:00+0530,261.45,261.55,261.45,261.5,316,0
2022-06-01T12:05:00+0530,261.5,261.55,261.5,261.55,251,0
2022-06-01T12:06:00+0530,261.55,261.55,261.25,261.3,2138,0
2022-06-01T12:07:00+0530,261.3,261.4,261.05,261.4,950,0
2022-06-01T12:08:00+0530,261.4,261.7,261.4,261.7,33,0
2022-06-01T12:09:00+0530,261.7,261.7,261.2,261.2,100,0
2022-06-01T12:10:00+0530,261.2,261.9,261.2,261.9,110,0
2022-06-01T12:11:00+0530,261.9,261.9,261.55,261.6,59,0
2022-06-01T12:12:00+0530,261.6,261.6,260.75,260.75,463,0
2022-06-01T12:13:00+0530,260.85,260.85,260.75,260.85,267,0
2022-06-01T00:00:00+0530,258,263.75,258,260.85,182946,0
