Date,Open,High,Low,Close,Volume,None
2022-05-17T00:00:00+0530,7280.0,7584.65,7255.05,7532.8,811448,0
2022-05-18T00:00:00+0530,7566.0,7640.15,7509.6,7566.55,576970,0
2022-05-19T00:00:00+0530,7450.0,7525.0,7385.05,7404.55,363255,0
2022-05-20T00:00:00+0530,7520.55,7648.9,7450.0,7586.6,742204,0
2022-05-23T00:00:00+0530,7800.1,7954.85,7776.1,7897.45,1161175,0
2022-05-24T00:00:00+0530,7919.0,7941.95,7791.3,7802.65,581609,0
2022-05-25T00:00:00+0530,7840.0,7859.5,7696.05,7787.25,454335,0
2022-05-26T00:00:00+0530,7800.0,7839.95,7620.0,7805.0,476799,0
2022-05-27T00:00:00+0530,7925.0,7965.9,7833.0,7942.95,431411,0
2022-05-30T00:00:00+0530,7980.2,8060.0,7951.0,8013.9,389517,0
2022-05-31T00:00:00+0530,8013.9,8100.0,7900.0,7966.35,2494005,0
2022-06-01T00:00:00+0530,7975.05,8068.9,7880.1,7939.4,522004,0
2022-06-02T00:00:00+0530,7925.0,7972.0,7855.6,7925.4,352848,0
2022-06-03T00:00:00+0530,7950.0,7995.0,7681.0,7705.05,591905,0
2022-06-06T00:00:00+0530,7690.0,7776.9,7591.45,7710.55,606990,0
2022-06-07T00:00:00+0530,7615.05,7820.0,7555.0,7809.4,991192,0
2022-06-08T00:00:00+0530,7824.0,7921.0,7720.7,7892.45,813596,0
2022-06-09T00:00:00+0530,7848.0,8010.0,7830.1,7929.85,687937,0

